date,daily_total,dow,week_weekend,device,temp,prcp
2020-01-02,16707,Thu,Weekday,Fitbit,4.1,0
2020-01-03,18046,Fri,Weekday,Fitbit,8.3,0
2020-01-04,18262,Sat,Weekend,Fitbit,5.4,4.3
2020-01-05,16172,Sun,Weekend,Fitbit,6.4,0
2020-01-06,12009,Mon,Weekday,Fitbit,5.5,0
2020-01-07,16923,Tue,Weekday,Fitbit,6.9,1
2020-01-08,11248,Wed,Weekday,Fitbit,10.7,0
2020-01-09,18335,Thu,Weekday,Fitbit,11.7,3.6
2020-01-10,12539,Fri,Weekday,Fitbit,7.3,1.8
2020-01-11,30260,Sat,Weekend,Fitbit,5.2,6.1
2020-01-12,13528,Sun,Weekend,Fitbit,7.1,0
2020-01-13,13355,Mon,Weekday,Fitbit,7.6,0.3
2020-01-14,17061,Tue,Weekday,Fitbit,10.6,0.3
2020-01-15,11509,Wed,Weekday,Fitbit,9.6,1.8
2020-01-16,24754,Thu,Weekday,Fitbit,7.6,1.5
2020-01-17,18236,Fri,Weekday,Fitbit,8.5,0
2020-01-18,14507,Sat,Weekend,Fitbit,4.2,0.3
2020-01-19,14390,Sun,Weekend,Fitbit,3.6,0
2020-01-20,14115,Mon,Weekday,Fitbit,2.4,0
2020-01-21,18890,Tue,Weekday,Fitbit,-0.7,0
2020-01-22,10282,Wed,Weekday,Fitbit,1.1,0
2020-01-23,16061,Thu,Weekday,Fitbit,2.6,0
2020-01-24,18519,Fri,Weekday,Fitbit,1.4,0
2020-01-25,16309,Sat,Weekend,Fitbit,1.6,0
2020-01-26,14876,Sun,Weekend,Fitbit,6.1,0
2020-01-27,11380,Mon,Weekday,Fitbit,8.2,5.1
2020-01-28,17587,Tue,Weekday,Fitbit,5.1,7.1
2020-01-29,14698,Wed,Weekday,Fitbit,5.1,0
2020-01-30,15210,Thu,Weekday,Fitbit,8.1,0
2020-01-31,16098,Fri,Weekday,Fitbit,11.2,3
2020-02-01,20025,Sat,Weekend,Fitbit,10.7,0
2020-02-02,20935,Sun,Weekend,Fitbit,9.9,10.2
2020-02-03,13215,Mon,Weekday,Fitbit,9.6,2
2020-02-04,21399,Tue,Weekday,Fitbit,5.4,10.4
2020-02-05,19961,Wed,Weekday,Fitbit,5.1,3.8
2020-02-06,19164,Thu,Weekday,Fitbit,4.3,0
2020-02-07,17104,Fri,Weekday,Fitbit,4.2,0
2020-02-08,19242,Sat,Weekend,Fitbit,8.1,0
2020-02-09,19836,Sun,Weekend,Fitbit,9.8,1.5
2020-02-10,11220,Mon,Weekday,Fitbit,7.9,3.3
2020-02-11,16249,Tue,Weekday,Fitbit,5.7,3.6
2020-02-12,13068,Wed,Weekday,Fitbit,4.8,0.3
2020-02-13,16189,Thu,Weekday,Fitbit,6.4,0
2020-02-14,14835,Fri,Weekday,Fitbit,7.5,6.3
2020-02-15,22923,Sat,Weekend,Fitbit,10,0.3
2020-02-16,16516,Sun,Weekend,Fitbit,12.4,0
2020-02-17,12962,Mon,Weekday,Fitbit,8.1,8.9
2020-02-18,19633,Tue,Weekday,Fitbit,6.7,1.3
2020-02-19,12248,Wed,Weekday,Fitbit,5.9,2.3
2020-02-20,17873,Thu,Weekday,Fitbit,7.9,1.8
2020-02-21,11599,Fri,Weekday,Fitbit,6.3,6.6
2020-02-22,8866,Sat,Weekend,Fitbit,7.9,0
2020-02-23,16114,Sun,Weekend,Fitbit,10.1,0.8
2020-02-24,7383,Mon,Weekday,Fitbit,8.3,5.1
2020-02-25,12548,Tue,Weekday,Fitbit,7.1,5.1
2020-02-26,11696,Wed,Weekday,Fitbit,3.4,6.1
2020-02-27,14356,Thu,Weekday,Fitbit,2.1,12.7
2020-02-28,13140,Fri,Weekday,Fitbit,4.2,10.4
2020-02-29,18310,Sat,Weekend,Fitbit,8.6,2.8
2020-03-01,1682,Sun,Weekend,Fitbit,6.9,1.5
2020-03-02,5857,Mon,Weekday,Fitbit,5.9,0
2020-03-03,16959,Tue,Weekday,Fitbit,4.4,5.3
2020-03-04,10929,Wed,Weekday,Fitbit,5.8,1
2020-03-05,14426,Thu,Weekday,Fitbit,6.1,5.8
2020-03-06,7753,Fri,Weekday,Fitbit,5.4,13.2
2020-03-07,19029,Sat,Weekend,Fitbit,6.6,9.4
2020-03-08,13978,Sun,Weekend,Fitbit,8.2,0.5
2020-03-09,12238,Mon,Weekday,Fitbit,7.8,3.6
2020-03-10,17487,Tue,Weekday,Fitbit,10.5,0.5
2020-03-11,14221,Wed,Weekday,Fitbit,12.5,14.2
2020-03-12,16791,Thu,Weekday,Fitbit,9.1,14.7
2020-03-13,9816,Fri,Weekday,Fitbit,6.9,1.5
2020-03-14,14962,Sat,Weekend,Fitbit,6.9,0.8
2020-03-15,20647,Sun,Weekend,Fitbit,10.2,0
2020-03-16,13706,Mon,Weekday,Fitbit,8.6,0
2020-03-17,20134,Tue,Weekday,Fitbit,8.3,0
2020-03-18,12721,Wed,Weekday,Fitbit,10.4,0
2020-03-19,15819,Thu,Weekday,Fitbit,8.4,0
2020-03-20,12217,Fri,Weekday,Fitbit,7.1,0
2020-03-21,4413,Sat,Weekend,Fitbit,5.8,2.8
2020-03-22,8099,Sun,Weekend,Fitbit,5.3,0
2020-03-23,14752,Mon,Weekday,Fitbit,5.3,0
2020-03-24,16123,Tue,Weekday,Fitbit,5.4,0
2020-03-25,13312,Wed,Weekday,Fitbit,4.8,0
2020-03-26,14697,Thu,Weekday,Fitbit,5.5,0
2020-03-27,13847,Fri,Weekday,Fitbit,6.9,0
2020-03-28,20013,Sat,Weekend,Fitbit,7.6,0
2020-03-29,16713,Sun,Weekend,Fitbit,4.4,0
2020-03-30,15822,Mon,Weekday,Fitbit,3.2,0
2020-03-31,18213,Tue,Weekday,Fitbit,4.2,0
2020-04-01,16632,Wed,Weekday,Fitbit,4.1,0
2020-04-02,11019,Thu,Weekday,Fitbit,5.8,0
2020-04-03,22420,Fri,Weekday,Fitbit,7.8,0
2020-04-04,21624,Sat,Weekend,Fitbit,10,0
2020-04-05,21159,Sun,Weekend,Fitbit,13.7,0
2020-04-06,26587,Mon,Weekday,Fitbit,15.2,0
2020-04-07,18537,Tue,Weekday,Fitbit,13.7,0
2020-04-08,19076,Wed,Weekday,Fitbit,15.8,0
2020-04-09,19632,Thu,Weekday,Fitbit,14.8,0
2020-04-10,19879,Fri,Weekday,Fitbit,13.8,0
2020-04-11,22193,Sat,Weekend,Fitbit,14.4,0
2020-04-12,18385,Sun,Weekend,Fitbit,15.8,0
2020-04-13,21293,Mon,Weekday,Fitbit,8.8,0
2020-04-14,22155,Tue,Weekday,Fitbit,6.4,0
2020-04-15,15767,Wed,Weekday,Fitbit,9.8,0
2020-04-16,18401,Thu,Weekday,Fitbit,14.7,0
2020-04-17,15296,Fri,Weekday,Fitbit,13.7,0
2020-04-18,25993,Sat,Weekend,Fitbit,10.9,0
2020-04-19,20122,Sun,Weekend,Fitbit,10.7,3.8
2020-04-20,17539,Mon,Weekday,Fitbit,12.9,0
2020-04-21,16430,Tue,Weekday,Fitbit,13.9,0
2020-04-22,15464,Wed,Weekday,Fitbit,14.7,0
2020-04-23,21283,Thu,Weekday,Fitbit,15.4,0
2020-04-24,19609,Fri,Weekday,Fitbit,11.9,0
2020-04-25,20095,Sat,Weekend,Fitbit,9.8,0
2020-04-26,21623,Sun,Weekend,Fitbit,10.4,0
2020-04-27,22684,Mon,Weekday,Fitbit,13.9,0
2020-04-28,18915,Tue,Weekday,Fitbit,11.8,0
2020-04-29,10123,Wed,Weekday,Fitbit,12.2,17.5
2020-04-30,16542,Thu,Weekday,Fitbit,10.8,1.3
2020-05-01,19818,Fri,Weekday,Fitbit,10.6,3.8
2020-05-02,18015,Sat,Weekend,Fitbit,9.9,4.1
2020-05-03,22168,Sun,Weekend,Fitbit,11.1,3.6
2020-05-04,12661,Mon,Weekday,Fitbit,11.8,0
2020-05-05,18372,Tue,Weekday,Fitbit,9.8,0.3
2020-05-06,11035,Wed,Weekday,Fitbit,11.1,0
2020-05-07,19172,Thu,Weekday,Fitbit,14.2,0
2020-05-08,28688,Fri,Weekday,Fitbit,15.7,0
2020-05-09,22277,Sat,Weekend,Fitbit,17.1,0
2020-05-10,17158,Sun,Weekend,Fitbit,14.9,0
2020-05-11,15764,Mon,Weekday,Fitbit,8.1,1.8
2020-05-12,16655,Tue,Weekday,Fitbit,7.3,0
2020-05-13,15294,Wed,Weekday,Fitbit,8.2,0
2020-05-14,19472,Thu,Weekday,Fitbit,8.3,0
2020-05-15,18272,Fri,Weekday,Fitbit,9.4,0
2020-05-16,17646,Sat,Weekend,Fitbit,10.7,0
2020-05-17,16848,Sun,Weekend,Fitbit,13,0
2020-05-18,14558,Mon,Weekday,Fitbit,16.2,0
2020-05-19,18383,Tue,Weekday,Fitbit,16.6,0
2020-05-20,16449,Wed,Weekday,Fitbit,18,0
2020-05-21,17015,Thu,Weekday,Fitbit,19.9,0
2020-05-22,21514,Fri,Weekday,Fitbit,19.4,0
2020-05-23,18946,Sat,Weekend,Fitbit,15.2,0.3
2020-05-24,17165,Sun,Weekend,Fitbit,13.7,0
2020-05-25,15196,Mon,Weekday,Fitbit,17.1,0.3
2020-05-26,14125,Tue,Weekday,Fitbit,17.6,0
2020-05-27,16069,Wed,Weekday,Fitbit,17,0
2020-05-28,16318,Thu,Weekday,Fitbit,15.3,0
2020-05-29,17717,Fri,Weekday,Fitbit,16.2,0
2020-05-30,20457,Sat,Weekend,Fitbit,17.8,0
2020-05-31,16319,Sun,Weekend,Fitbit,17.2,0
2020-06-01,20470,Mon,Weekday,Fitbit,18.9,0
2020-06-02,16346,Tue,Weekday,Fitbit,20.4,0
2020-06-03,2997,Wed,Weekday,Fitbit,17.4,0
2020-06-04,11024,Thu,Weekday,Fitbit,13.1,0.3
2020-06-05,9621,Fri,Weekday,Fitbit,10.7,1
2020-06-06,24131,Sat,Weekend,Fitbit,11.9,6.3
2020-06-07,17265,Sun,Weekend,Fitbit,13.9,0.8
2020-06-08,10942,Mon,Weekday,Fitbit,13.1,0.5
2020-06-09,16194,Tue,Weekday,Fitbit,12.8,9.4
2020-06-10,12904,Wed,Weekday,Fitbit,13.4,0.8
2020-06-11,19039,Thu,Weekday,Fitbit,15.8,1.3
2020-06-12,20698,Fri,Weekday,Fitbit,17.3,0
2020-06-13,19377,Sat,Weekend,Fitbit,19.7,8.9
2020-06-14,17251,Sun,Weekend,Fitbit,19.3,0.3
2020-06-15,15138,Mon,Weekday,Fitbit,20.3,0
2020-06-16,14828,Tue,Weekday,Fitbit,19.4,0
2020-06-17,8583,Wed,Weekday,Fitbit,17.8,0
2020-06-18,20224,Thu,Weekday,Fitbit,17.7,11.9
2020-06-19,23831,Fri,Weekday,Fitbit,17.6,2.3
2020-06-20,21896,Sat,Weekend,Fitbit,17.1,0
2020-06-21,15759,Sun,Weekend,Fitbit,18.4,0
2020-06-22,17460,Mon,Weekday,Fitbit,17.7,8.6
2020-06-23,15512,Tue,Weekday,Fitbit,20.7,0
2020-06-24,16920,Wed,Weekday,Fitbit,23.6,0
2020-06-25,19062,Thu,Weekday,Fitbit,24,0
2020-06-26,21278,Fri,Weekday,Fitbit,23.9,0
2020-06-27,25761,Sat,Weekend,Fitbit,20.8,0
2020-06-28,15443,Sun,Weekend,Fitbit,18,1
2020-06-29,15152,Mon,Weekday,Fitbit,16.3,0
2020-06-30,16165,Tue,Weekday,Fitbit,16.6,0
2020-07-01,13033,Wed,Weekday,Fitbit,17.9,6.3
2020-07-02,18493,Thu,Weekday,Fitbit,17.3,22.6
2020-07-03,16191,Fri,Weekday,Fitbit,17.3,0
2020-07-04,35423,Sat,Weekend,Fitbit,17.8,0
2020-07-05,19931,Sun,Weekend,Fitbit,18.6,0.5
2020-07-06,9021,Mon,Weekday,Fitbit,15.4,0.5
2020-07-07,9023,Tue,Weekday,Fitbit,16.9,0.8
2020-07-08,8434,Wed,Weekday,Fitbit,15.1,0
2020-07-09,13145,Thu,Weekday,Fitbit,19,10.4
2020-07-10,16235,Fri,Weekday,Fitbit,16.4,0.3
2020-07-11,24724,Sat,Weekend,Fitbit,15,0.3
2020-07-12,16915,Sun,Weekend,Fitbit,15.7,0
2020-07-13,12367,Mon,Weekday,Fitbit,17.9,0
2020-07-14,12066,Tue,Weekday,Fitbit,15.6,0
2020-07-15,13510,Wed,Weekday,Fitbit,16.2,3.8
2020-07-16,13063,Thu,Weekday,Fitbit,15.5,0
2020-07-17,15914,Fri,Weekday,Fitbit,17.4,1.5
2020-07-18,30881,Sat,Weekend,Fitbit,20.1,0.3
2020-07-19,16819,Sun,Weekend,Fitbit,18.4,0
2020-07-20,12103,Mon,Weekday,Fitbit,16.7,0.5
2020-07-21,12810,Tue,Weekday,Fitbit,15.4,1.8
2020-07-22,8911,Wed,Weekday,Fitbit,15.7,0
2020-07-23,13250,Thu,Weekday,Fitbit,19,0
2020-07-24,11833,Fri,Weekday,Fitbit,18.2,0
2020-07-25,16484,Sat,Weekend,Fitbit,19.4,2
2020-07-26,14000,Sun,Weekend,Fitbit,18.9,2.5
2020-07-27,13933,Mon,Weekday,Fitbit,20.8,0.8
2020-07-28,14534,Tue,Weekday,Fitbit,19.1,0.3
2020-07-29,17745,Wed,Weekday,Fitbit,17.4,0
2020-07-30,13540,Thu,Weekday,Fitbit,21.1,0
2020-07-31,19660,Fri,Weekday,Fitbit,26.8,0
2020-08-01,23389,Sat,Weekend,Fitbit,22.6,0
2020-08-23,12528,Sun,Weekend,MiBand,18,0.8
2020-08-24,15529,Mon,Weekday,MiBand,16.6,0
2020-08-25,20905,Tue,Weekday,MiBand,17.8,2.8
2020-08-26,13744,Wed,Weekday,MiBand,17.9,0.5
2020-08-27,14391,Thu,Weekday,MiBand,16.8,0
2020-08-28,24800,Fri,Weekday,MiBand,16.1,1
2020-08-29,12258,Sat,Weekend,MiBand,14.3,4.8
2020-08-30,10444,Sun,Weekend,MiBand,14.7,0
2020-08-31,20021,Mon,Weekday,MiBand,15.1,13.2
2020-09-01,11166,Tue,Weekday,MiBand,13.9,0
2020-09-02,4464,Wed,Weekday,MiBand,15,0
2020-09-03,2725,Thu,Weekday,MiBand,17.6,0
2020-09-04,9262,Fri,Weekday,MiBand,18.3,0.5
2020-09-05,11842,Sat,Weekend,MiBand,15.3,1.5
2020-09-06,12848,Sun,Weekend,MiBand,13.9,1.3
2020-09-07,11517,Mon,Weekday,MiBand,15.3,0
2020-09-08,12421,Tue,Weekday,MiBand,16.9,0
2020-09-09,12082,Wed,Weekday,MiBand,19.2,0
2020-09-10,12396,Thu,Weekday,MiBand,16.3,0.3
2020-09-11,10500,Fri,Weekday,MiBand,15.4,0
2020-09-12,15705,Sat,Weekend,MiBand,16.1,0
2020-09-13,17149,Sun,Weekend,MiBand,17.3,0
2020-09-14,12036,Mon,Weekday,MiBand,21.1,0
2020-09-15,11047,Tue,Weekday,MiBand,24.7,0
2020-09-16,12346,Wed,Weekday,MiBand,20.7,0
2020-09-17,13289,Thu,Weekday,MiBand,15,0
2020-09-18,13067,Fri,Weekday,MiBand,15.1,0
2020-09-19,29255,Sat,Weekend,MiBand,18.1,0
2020-09-20,12511,Sun,Weekend,MiBand,17,0
2020-09-21,11366,Mon,Weekday,MiBand,15.2,0
2020-09-22,14000,Tue,Weekday,MiBand,16.3,0
2020-09-23,11351,Wed,Weekday,MiBand,17.6,0
2020-09-24,12956,Thu,Weekday,MiBand,13.7,4.8
2020-09-25,6831,Fri,Weekday,MiBand,10.2,4.1
2020-09-26,18121,Sat,Weekend,MiBand,11.4,10.4
2020-09-27,13646,Sun,Weekend,MiBand,13.5,27.7
2020-09-28,9111,Mon,Weekday,MiBand,12.8,10.9
2020-09-29,11897,Tue,Weekday,MiBand,14.8,10.7
2020-09-30,13773,Wed,Weekday,MiBand,15.9,0.8
2020-10-01,11449,Thu,Weekday,MiBand,13.5,0
2020-10-02,16502,Fri,Weekday,MiBand,11.8,13
2020-10-03,16835,Sat,Weekend,MiBand,12.1,2.8
2020-10-04,14054,Sun,Weekend,MiBand,11.6,5.1
2020-10-05,7611,Mon,Weekday,MiBand,12,0.8
2020-10-06,13780,Tue,Weekday,MiBand,12.8,2.5
2020-10-07,10428,Wed,Weekday,MiBand,12.2,1.5
2020-10-08,13900,Thu,Weekday,MiBand,13.9,0
2020-10-09,9257,Fri,Weekday,MiBand,12.2,6.3
2020-10-10,18933,Sat,Weekend,MiBand,9.7,0.3
2020-10-11,17732,Sun,Weekend,MiBand,9.3,5.6
2020-10-12,13337,Mon,Weekday,MiBand,10.2,0.5
2020-10-13,13217,Tue,Weekday,MiBand,9.8,0
2020-10-14,11945,Wed,Weekday,MiBand,7.7,0
2020-10-15,12580,Thu,Weekday,MiBand,8.9,0
2020-10-16,12732,Fri,Weekday,MiBand,8.4,0
2020-10-17,12964,Sat,Weekend,MiBand,8,0
2020-10-18,13529,Sun,Weekend,MiBand,9.7,0
2020-10-19,15380,Mon,Weekday,MiBand,10.1,0
2020-10-20,12460,Tue,Weekday,MiBand,12.8,0
2020-10-21,11841,Wed,Weekday,MiBand,15.8,0
2020-10-22,12461,Thu,Weekday,MiBand,14.3,4.8
2020-10-23,11809,Fri,Weekday,MiBand,13.8,5.6
2020-10-24,32610,Sat,Weekend,MiBand,13.8,0
2020-10-25,12428,Sun,Weekend,MiBand,12.1,0.5
2020-10-26,13915,Mon,Weekday,MiBand,10.3,8.1
2020-10-27,12271,Tue,Weekday,MiBand,9.9,0
2020-10-28,3823,Wed,Weekday,MiBand,11.2,1
2020-10-29,14371,Thu,Weekday,MiBand,11.1,10.2
2020-10-30,14986,Fri,Weekday,MiBand,14,2.5
2020-10-31,16850,Sat,Weekend,MiBand,13.4,0
2020-11-01,14875,Sun,Weekend,MiBand,14.5,1.8
2020-11-02,12777,Mon,Weekday,MiBand,15.8,1.5
2020-11-03,12437,Tue,Weekday,MiBand,8.8,4.3
2020-11-04,12197,Wed,Weekday,MiBand,6.6,0
2020-11-05,10289,Thu,Weekday,MiBand,5.3,0
2020-11-06,22937,Fri,Weekday,MiBand,5.7,0
2020-11-07,16628,Sat,Weekend,MiBand,9.1,0
2020-11-08,17333,Sun,Weekend,MiBand,11.8,0
2020-11-09,11832,Mon,Weekday,MiBand,12.4,0
2020-11-10,16835,Tue,Weekday,MiBand,11.6,0
2020-11-11,13323,Wed,Weekday,MiBand,10.8,7.6
2020-11-12,12255,Thu,Weekday,MiBand,10.4,0
2020-11-13,5790,Fri,Weekday,MiBand,10.7,1
2020-11-14,7956,Sat,Weekend,MiBand,13,0
2020-11-15,13096,Sun,Weekend,MiBand,12.7,0
2020-11-16,11348,Mon,Weekday,MiBand,10.2,7.9
2020-11-17,15843,Tue,Weekday,MiBand,11.3,0.8
2020-11-18,10812,Wed,Weekday,MiBand,12.4,0
2020-11-19,9374,Thu,Weekday,MiBand,8.6,1
2020-11-20,12725,Fri,Weekday,MiBand,4.6,0
2020-11-21,21609,Sat,Weekend,MiBand,7.8,0
2020-11-22,16869,Sun,Weekend,MiBand,8.9,0
2020-11-23,10905,Mon,Weekday,MiBand,8.2,1
2020-11-24,2066,Tue,Weekday,MiBand,8,0
2020-11-25,11907,Wed,Weekday,MiBand,7.2,0
2020-11-26,13439,Thu,Weekday,MiBand,8.2,0
2020-11-27,13605,Fri,Weekday,MiBand,6.7,0
2020-11-28,17858,Sat,Weekend,MiBand,5.2,0
2020-11-29,18918,Sun,Weekend,MiBand,2.1,0
2020-11-30,11955,Mon,Weekday,MiBand,1.8,0
2020-12-01,14792,Tue,Weekday,MiBand,7.6,5.6
2020-12-02,9309,Wed,Weekday,MiBand,6.2,4.8
2020-12-03,12291,Thu,Weekday,MiBand,5.8,0
2020-12-04,11802,Fri,Weekday,MiBand,5.2,3.8
2020-12-05,23216,Sat,Weekend,MiBand,2.6,1
2020-12-06,15270,Sun,Weekend,MiBand,-0.1,0
2020-12-07,13326,Mon,Weekday,MiBand,1.6,0
2020-12-08,28496,Tue,Weekday,MiBand,0.9,0
2020-12-09,11292,Wed,Weekday,MiBand,1.4,0
2020-12-10,12650,Thu,Weekday,MiBand,2.7,0
2020-12-11,17426,Fri,Weekday,MiBand,4.1,0
2020-12-12,30447,Sat,Weekend,MiBand,7.8,4.3
2020-12-13,12898,Sun,Weekend,MiBand,6.5,1.5
2020-12-14,11869,Mon,Weekday,MiBand,9.3,0.5
2020-12-15,17483,Tue,Weekday,MiBand,8.4,5.3
2020-12-16,12143,Wed,Weekday,MiBand,8.1,3.8
2020-12-17,15782,Thu,Weekday,MiBand,8.9,0
2020-12-18,19536,Fri,Weekday,MiBand,8.6,2.5
2020-12-19,22139,Sat,Weekend,MiBand,8.9,0
2020-12-20,11917,Sun,Weekend,MiBand,8.5,0.5
2020-12-21,10431,Mon,Weekday,MiBand,8.4,0.5
2020-12-22,16085,Tue,Weekday,MiBand,12.8,3.8
2020-12-23,24392,Wed,Weekday,MiBand,11.4,4.6
2020-12-24,20318,Thu,Weekday,MiBand,5.7,7.1
2020-12-25,12843,Fri,Weekday,MiBand,3.1,2.8
2020-12-26,17689,Sat,Weekend,MiBand,3.6,0.5
2020-12-27,6331,Sun,Weekend,MiBand,4.8,0.3
2020-12-28,25267,Mon,Weekday,MiBand,2.8,16
2020-12-29,25872,Tue,Weekday,MiBand,2.7,0.3
2020-12-30,24845,Wed,Weekday,MiBand,3.2,0
2020-12-31,14711,Thu,Weekday,MiBand,2.4,4.3
2021-01-01,12838,Fri,Weekday,MiBand,2,3.3
2021-01-02,17732,Sat,Weekend,MiBand,2.5,0
2021-01-03,11164,Sun,Weekend,MiBand,2.4,0
2021-01-04,12782,Mon,Weekday,MiBand,2,0
2021-01-05,16956,Tue,Weekday,MiBand,2,1.5
2021-01-06,10933,Wed,Weekday,MiBand,2.3,0
2021-01-07,8329,Thu,Weekday,MiBand,2,0
2021-01-08,7619,Fri,Weekday,MiBand,1.9,0.8
2021-01-09,8739,Sat,Weekend,MiBand,-0.6,2
2021-01-10,10529,Sun,Weekend,MiBand,0.4,0
2021-01-11,13855,Mon,Weekday,MiBand,3.4,0
2021-01-12,4092,Tue,Weekday,MiBand,5.8,1.5
2021-01-13,11439,Wed,Weekday,MiBand,2.8,18.3
2021-01-14,13852,Thu,Weekday,MiBand,1.7,0.3
2021-01-15,10450,Fri,Weekday,MiBand,0.2,4.8
2021-01-16,13353,Sat,Weekend,MiBand,-0.1,0
2021-01-17,4922,Sun,Weekend,MiBand,4.2,1.3
2021-01-18,15268,Mon,Weekday,MiBand,4.3,1.5
2021-01-19,9651,Tue,Weekday,MiBand,6.2,0
2021-01-20,19228,Wed,Weekday,MiBand,8.6,6.3
2021-01-21,10688,Thu,Weekday,MiBand,7.7,0.5
2021-01-22,6472,Fri,Weekday,MiBand,4.1,12.7
2021-01-23,15408,Sat,Weekend,MiBand,3.1,0.8
2021-01-24,11493,Sun,Weekend,MiBand,1.4,2
2021-01-25,19568,Mon,Weekday,MiBand,2.2,1.5
2021-01-26,11426,Tue,Weekday,MiBand,3.1,0.3
2021-01-27,14099,Wed,Weekday,MiBand,3.6,0
2021-01-28,15589,Thu,Weekday,MiBand,8.5,0.8
2021-01-29,7238,Fri,Weekday,MiBand,9.2,13.7
2021-01-30,13325,Sat,Weekend,MiBand,2.4,9.1
2021-01-31,7104,Sun,Weekend,MiBand,0.6,7.6
2021-02-01,13923,Mon,Weekday,MiBand,3.1,4.3
2021-02-02,13447,Tue,Weekday,MiBand,7.9,1.5
2021-02-03,23059,Wed,Weekday,MiBand,9.4,3.3
2021-02-04,21257,Thu,Weekday,MiBand,7.4,13.7
2021-02-05,11249,Fri,Weekday,MiBand,7.6,0
2021-02-06,11262,Sat,Weekend,MiBand,4.8,0
2021-02-07,11176,Sun,Weekend,MiBand,-2.1,10.2
2021-02-08,10670,Mon,Weekday,MiBand,-5.4,3
2021-02-09,13239,Tue,Weekday,MiBand,-6.4,0.8
2021-02-10,14783,Wed,Weekday,MiBand,-7.6,0
2021-02-11,19269,Thu,Weekday,MiBand,12,0
2021-02-12,13405,Fri,Weekday,MiBand,13,0
2021-02-13,12821,Sat,Weekend,MiBand,-1.9,0
2021-02-14,15433,Sun,Weekend,MiBand,-0.6,0
2021-02-15,12124,Mon,Weekday,MiBand,4,0
2021-02-16,10510,Tue,Weekday,MiBand,8.5,2.3
2021-02-17,19729,Wed,Weekday,MiBand,9.5,3.6
2021-02-18,20669,Thu,Weekday,MiBand,8.2,0
2021-02-19,11106,Fri,Weekday,MiBand,5.2,3.6
2021-02-20,15075,Sat,Weekend,MiBand,14.4,0
2021-02-21,9035,Sun,Weekend,MiBand,12.2,0
2021-02-22,15834,Mon,Weekday,MiBand,12.6,0
2021-02-23,22884,Tue,Weekday,MiBand,14.1,0
2021-02-24,12320,Wed,Weekday,MiBand,14,0
2021-02-25,15726,Thu,Weekday,MiBand,11.7,0
2021-02-26,8890,Fri,Weekday,MiBand,7.2,4.3
2021-02-27,9989,Sat,Weekend,MiBand,3.2,1
2021-02-28,16849,Sun,Weekend,MiBand,5.2,0
2021-03-01,12786,Mon,Weekday,MiBand,4.9,0
2021-03-02,14469,Tue,Weekday,MiBand,8.1,0
2021-03-03,22245,Wed,Weekday,MiBand,10.2,0
2021-03-04,5736,Thu,Weekday,MiBand,4.8,0.3
2021-03-05,18475,Fri,Weekday,MiBand,2.8,13.2
2021-03-06,11373,Sat,Weekend,MiBand,1.4,0
2021-03-07,17225,Sun,Weekend,MiBand,1.2,0
2021-03-08,15319,Mon,Weekday,MiBand,4.3,0
2021-03-09,9855,Tue,Weekday,MiBand,5.3,0
2021-03-10,8696,Wed,Weekday,MiBand,6.7,0.5
2021-03-11,12005,Thu,Weekday,MiBand,9.6,0.5
2021-03-12,15176,Fri,Weekday,MiBand,7.1,1.5
2021-03-13,14575,Sat,Weekend,MiBand,7.4,0.3
2021-03-14,16164,Sun,Weekend,MiBand,5.9,7.6
2021-03-15,18157,Mon,Weekday,MiBand,6.3,1.5
